OrderID,CustomerName,Email,Phone,City,State,ProductCategory,Product,Quantity,UnitPrice,TotalPrice,OrderDate,PaymentMethod,Shipped
ORD1978,Angela White,scottmichelle@gmail.com,+1-389-270-4554x062,Brittanystad,Virginia,Sports,Laptop,2,576.26,1152.52,2024-11-15,PayPal,Yes
ORD1979,Mrs. Michelle Castaneda,michaelbaker@sanford.com,001-054-710-3817x35419,New Emma,Maryland,Clothing,Vacuum,4,1812.35,7249.4,2024-12-23,Cash,No
ORD1980,Robert Rogers,rallen@gmail.com,419-942-2405x3329,Tonymouth,Utah,Home,Basketball,4,703.94,2815.76,2025-10-02,Cash,No
ORD1981,Taylor Stanley,cclark@watson.net,672.373.6674,South Walterville,New Jersey,Sports,Laptop,6,997.03,5982.18,2025-05-16,PayPal,No
ORD1982,Linda Pena,john46@gmail.com,(153)139-3886x161,Powersshire,Delaware,Toys,T-shirt,1,1813.41,1813.41,2025-01-17,PayPal,Yes
ORD1983,Justin Stevens,dlopez@gmail.com,286.616.0847x068,Carsonchester,Vermont,Electronics,Action Figure,10,917.85,9178.5,2025-06-26,Credit Card,Yes
ORD1984,Jennifer Stewart,jamiebrown@johnson-lam.net,463-407-8777x001,Lake Matthew,Oregon,Electronics,T-shirt,9,723.36,6510.24,2025-07-14,PayPal,No
ORD1985,Michael Ryan,pattonelaine@yahoo.com,001-999-137-1917,New Victoria,Indiana,Home,Vacuum,10,308.14,3081.4,2025-02-18,PayPal,No
ORD1986,Tonya Gutierrez,yvonnewilliams@hotmail.com,+1-609-743-6320x12039,South Jeanne,Michigan,Clothing,Vacuum,6,569.0,3414.0,2024-12-15,Credit Card,No
ORD1987,Nicole Burton,daniel11@gmail.com,832-034-0729x08144,West Alexanderstad,Vermont,Electronics,Action Figure,8,848.24,6785.92,2025-10-05,PayPal,No
ORD1988,Kathleen Vasquez,taylorlaurie@hotmail.com,(905)957-7666,South Candice,Tennessee,Sports,Vacuum,6,405.37,2432.22,2025-07-23,Credit Card,No
ORD1989,Anna Jones,thernandez@lee.com,070.749.2396,East Loriside,South Carolina,Toys,T-shirt,8,785.7,6285.6,2024-12-12,PayPal,Yes
ORD1990,Sherri Martin,danielbailey@yahoo.com,8942479936,North Jennifer,Wyoming,Toys,Basketball,7,1431.19,10018.33,2025-05-26,Credit Card,Yes
ORD1991,Theresa Howard,carrie47@hotmail.com,016.528.4945x60139,Port Tylershire,Iowa,Electronics,Laptop,6,1487.89,8927.34,2025-08-02,PayPal,Yes
ORD1992,Brandon Martin,hansonbradley@hotmail.com,(683)040-0441,South Bryanshire,North Dakota,Electronics,Basketball,6,889.96,5339.76,2024-12-26,Cash,No
ORD1993,Benjamin Griffin,joshuaburke@hotmail.com,(191)620-8580,South Laura,Rhode Island,Electronics,T-shirt,7,268.18,1877.26,2024-11-29,PayPal,No
ORD1994,Shannon Hart,wlewis@yahoo.com,(890)438-4198x2408,Barnettmouth,California,Clothing,Laptop,10,607.22,6072.2,2025-07-23,Cash,Yes
ORD1995,Philip Lee,ologan@hotmail.com,001-636-400-0988x98248,Tinatown,Alaska,Toys,Action Figure,9,1139.21,10252.89,2025-05-16,Cash,No
ORD1996,Scott Smith,zunigamichael@gmail.com,+1-356-452-0150x75881,Reginaldmouth,Colorado,Clothing,T-shirt,5,91.01,455.05,2025-03-19,PayPal,Yes
ORD1997,Jessica Poole,zfoster@gmail.com,772.689.1292x009,Harrisonberg,Arizona,Electronics,Vacuum,3,1140.03,3420.09,2025-07-05,Credit Card,Yes
ORD1998,Erica Jones,trankenneth@neal.com,672.487.7552,Johnstonport,Montana,Clothing,Basketball,7,944.19,6609.33,2025-10-09,Cash,No
ORD1999,Shaun Jones,stephen05@hotmail.com,(844)476-8158x40187,New Teresaburgh,Nebraska,Clothing,Basketball,3,263.23,789.69,2025-04-15,PayPal,No
